item_lc116,descricao_item,nbs,descricao_nbs,ps_onerosa,adq_exterior,indop,local_incidencia_ibs,cclasstrib,nome_cclasstrib
15.15,"Compensação De Cheques E Títulos Quaisquer; Serviços Relacionados A Depósito, Inclusive Depósito Identificado, A Saque De Contas Quaisquer, Por Qualquer Meio Ou Processo, Inclusive Em Terminais Eletrônicos E De Atendimento.",1.0901.29.00,Serviços de depósito para outros depositantes,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
15.15,"Compensação De Cheques E Títulos Quaisquer; Serviços Relacionados A Depósito, Inclusive Depósito Identificado, A Saque De Contas Quaisquer, Por Qualquer Meio Ou Processo, Inclusive Em Terminais Eletrônicos E De Atendimento.",1.0905.13.00,"Serviços de compensação de transações financeiras, inclusive com ativos financeiros (clearinghouse)",S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
15.16,"Emissão, Reemissão, Liquidação, Alteração, Cancelamento E Baixa De Ordens De Pagamento, Ordens De Crédito E Similares, Por Qualquer Meio Ou Processo; Serviços Relacionados À Transferência De Valores, Dados, Fundos, Pagamentos E Similares, Inclusive Entre Contas Em Geral.",1.0901.90.00,"Serviços financeiros, exceto bancos de investimento, serviços de seguros e previdência complementar não classificados em subposições anteriores",S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
15.17,"Emissão, Fornecimento, Devolução, Sustação, Cancelamento E Oposição De Cheques Quaisquer, Avulso Ou Por Talão.",1.0901.90.00,"Serviços financeiros, exceto bancos de investimento, serviços de seguros e previdência complementar não classificados em subposições anteriores",S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
15.18,"Serviços Relacionados A Crédito Imobiliário, Avaliação E Vistoria De Imóvel Ou Obra, Análise Técnica E Jurídica, Emissão, Reemissão, Alteração, Transferência E Renegociação De Contrato, Emissão E Reemissão Do Termo De Quitação E Demais Serviços Relacionados A Crédito Imobiliário.",1.0901.31.00,Serviços de financiamentos imobiliários residenciais,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
15.18,"Serviços Relacionados A Crédito Imobiliário, Avaliação E Vistoria De Imóvel Ou Obra, Análise Técnica E Jurídica, Emissão, Reemissão, Alteração, Transferência E Renegociação De Contrato, Emissão E Reemissão Do Termo De Quitação E Demais Serviços Relacionados A Crédito Imobiliário.",1.0901.32.00,Serviços de financiamentos imobiliários não residenciais,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
15.18,"Serviços Relacionados A Crédito Imobiliário, Avaliação E Vistoria De Imóvel Ou Obra, Análise Técnica E Jurídica, Emissão, Reemissão, Alteração, Transferência E Renegociação De Contrato, Emissão E Reemissão Do Termo De Quitação E Demais Serviços Relacionados A Crédito Imobiliário.",1.1001.30.00,Serviços de avaliação de imóveis,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
16.01,"Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",1.0401.11.19,"Serviços de transporte rodoviário local regular de passageiros, exceto em áreas metropolitanas não classificados em subitens anteriores",,,60101,local da prestação,400001,Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário
16.01,"Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",1.0401.16.10,Serviços de transporte ferroviário local de passageiros,,,60101,local da prestação,200021,Serviços de transporte público coletivo de passageiros ferroviário e hidroviário
16.01,"Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",1.0401.16.20,Serviços de transporte metroviário (metrô) local de passageiros,,,60101,local da prestação,400001,Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário
16.01,"Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",1.0401.16.90,Serviços de transporte local de passageiros por veículos sobre trilhos não classificados em itens anteriores,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.01,"Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",1.0401.21.10,"Serviços de transporte aquaviário local de passageiros, por navegação interior, em embarcações para travessia",,,60101,local da prestação,200021,Serviços de transporte público coletivo de passageiros ferroviário e hidroviário
16.01,"Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",1.0401.21.90,"Serviços de transporte aquaviário local de passageiros, por navegação interior não classificados em itens anteriores",,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.01,"Serviços De Transporte Coletivo Municipal Rodoviário, Metroviário, Ferroviário E Aquaviário De Passageiros. (Redação Dada Pela Lei Complementar Nº 157, De 2016)",1.0401.30.00,Serviços de transporte integrado local de passageiros,,,60101,local da prestação,400001,Fornecimento de serviços de transporte público coletivo de passageiros rodoviário e metroviário
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.21.90,"Serviços de transporte aquaviário local de passageiros, por navegação interior não classificados em itens anteriores",,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.11.11,Serviços de transporte rodoviário local prestados exclusivamente por meio de ônibus,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.12.10,Serviços de transporte escolar,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.12.20,Serviços de transporte para aeroportos (shuttle),,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.12.90,Serviços especiais de transporte rodoviário local regular de passageiros não classificados em itens anteriores,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.13.00,Serviços de táxi,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.14.00,"Serviços de carro com motorista, exceto táxi",,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.15.10,"Serviços de fretamento contínuo, local",,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.15.20,"Serviços de fretamento eventual ou turístico, local",,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.19.00,Serviços de transporte terrestre local de passageiros não classificados em subposições anteriores,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.21.20,"Serviços de transporte aquaviário local de passageiros, por navegação interior, em embarcações para cruzeiros",,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.22.00,Serviços de transporte aquaviário local de passageiros por fretamento ,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.29.00,Serviços de transporte aquaviário local de passageiros não classificados em subposições anteriores,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.41.00,Serviços de táxi aéreo local,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.42.00,Serviços de transporte aéreo local de passageiros por fretamento,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.49.00,Serviços de transporte aéreo local de passageiros não classificados em subposições anteriores,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0401.90.00,Serviços de transporte local de passageiros não classificados não classificados em subposições anteriores,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0404.10.00,Locação de veículos rodoviários de passageiros com motorista,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0404.20.00,Locação de embarcações de passageiros com tripulação,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0404.30.00,Locação de aeronaves de passageiros com tripulação,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0405.00.00,Afretamento de embarcações de passageiros por tempo,,,60101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.11.10,Serviços de transporte rodoviário de cargas sólidas a granel,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.11.20,"Serviços de transporte rodoviário de cargas líquidas, ou liquefeitas, a granel",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.11.30,Serviços de transporte rodoviário de cargas gasosas a granel,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.12.10,"Serviços de transporte rodoviário de carga solta, não unitizada",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.12.20,Serviços de transporte rodoviário de carga unitizada,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.12.30,Serviços de transporte rodoviário de carga frigorificada ou climatizada,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.13.10,Serviços de transporte rodoviário de cargas em contêineres frigorificados ou climatizados,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.13.20,Serviços de transporte rodoviário de cargas em contêineres não frigorificados ou climatizados,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.14.10,Serviços de transporte rodoviário de cargas vivas,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.14.20,Serviços de transporte rodoviário de mudanças domésticas e de mobília e outros objetos de escritório,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.14.30,Serviços de transporte rodoviário de cargas de grande porte,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.14.40,Serviços de transporte rodoviário de veículos,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.14.51,"Serviços de transporte rodoviário de combustíveis, lubrificantes e GLP, inclusive apresentados em botijões metálicos",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.14.52,"Serviços de transporte rodoviário de produtos químicos perigosos, exceto lubrificantes e GLP",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.14.59,Serviços de transporte rodoviário de produtos perigosos não classificados em subitens anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.15.00,Serviços de transporte rodoviário de cargas postais e malotes,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0501.19.00,Serviços de transporte rodoviário de cargas não classificados em subposições anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.11.10,"Serviços de transporte aquaviário por navegação interior de cargas sólidas, a granel",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.11.20,"Serviços de transporte aquaviário por navegação interior de cargas líquidas, ou liquefeitas, a granel",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.11.30,Serviços de transporte aquaviário por navegação interior de cargas gasosas a granel,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.12.10,"Serviços de transporte aquaviário por navegação interior de carga solta, não unitizada",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.12.20,Serviços de transporte aquaviário por navegação interior de carga unitizada,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.12.30,Serviços de transporte aquaviário por navegação interior de carga frigorificada ou climatizada,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.13.10,Serviços de transporte aquaviário por navegação interior de cargas em contêineres frigorificados ou climatizados,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.13.20,Serviços de transporte aquaviário por navegação interior de cargas em contêineres não frigorificados ou climatizados,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.10,Serviços de transporte aquaviário por navegação interior de cargas vivas,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.20,Serviços de transporte aquaviário por navegação interior de mudanças domésticas e de mobília e outros objetos de escritório,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.30,Serviços de transporte aquaviário por navegação interior de cargas de grande porte,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.40,Serviços de transporte aquaviário por navegação interior de veículos,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.51,"Serviços de transporte aquaviário por navegação interior de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.52,"Serviços de transporte aquaviário por navegação interior de produtos químicos perigosos, exceto lubrificantes e GLP",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.59,Serviços de transporte aquaviário por navegação interior de produtos perigosos não classificados em subposições anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.14.90,Serviços de transporte aquaviário por navegação interior de cargas especiais não classificados em subposições anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.19.00,Serviços de transporte aquaviário por navegação interior de cargas não classificados em subposições anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.21.10,Serviços de transporte aquaviário costeiro de cargas sólidas a granel,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.21.20,"Serviços de transporte aquaviário costeiro de cargas líquidas ou liquefeitas, a granel",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.21.30,Serviços de transporte aquaviário costeiro de cargas gasosas a granel,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.22.10,"Serviços de transporte aquaviário costeiro de carga solta, não unitizada",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.22.20,Serviços de transporte aquaviário costeiro de carga unitizada,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.22.30,Serviços de transporte aquaviário costeiro de carga frigorificada ou climatizada,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.23.10,Serviços de transporte aquaviário costeiro de cargas em contêineres frigorificados ou climatizados,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.23.20,Serviços de transporte aquaviário costeiro de cargas em contêineres não classificados em subposições anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.24.10,Serviços de transporte aquaviário costeiro de cargas vivas,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.24.20,Serviços de transporte aquaviário costeiro de mudanças domésticas e de mobília e outros objetos de escritório,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.24.30,Serviços de transporte aquaviário costeiro de cargas de grande porte,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.24.40,Serviços de transporte aquaviário costeiro de veículos,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.24.51,"Serviços de transporte aquaviário costeiro de combustíveis, lubrificantes e GLP, inclusive apresentado em botijões metálicos",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.24.52,"Serviços de transporte aquaviário costeiro de produtos químicos perigosos, exceto lubrificantes e GLP",,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.24.59,Serviços de transporte aquaviário costeiro de produtos perigosos não classificados em subposições anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0502.29.00,Serviços de transportes aquaviário costeiro de cargas não classificados em subposições anteriores,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0505.10.00,Locação de veículos rodoviários de carga com operador ,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0505.20.00,Locação de embarcações de carga com tripulação ,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
16.02,"Outros Serviços De Transporte De Natureza Municipal. (Incluído Pela Lei Complementar Nº 157, De 2016)",1.0505.30.00,Locação de aeronaves de carga com tripulação,,,70100,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.0608.40.00,Serviços de consolidação ou desconsolidação documental de cargas no transporte multimodal ,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.1001.40.00,Serviços de consultoria imobiliária,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.1001.50.00,Serviços de assessoria de gestão condominial ,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.1001.90.00,Serviços imobiliários não classificados em subposições anteriores,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.1301.30.00,"Serviços de documentação e certificação, exceto os serviços notariais e de registro",S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.1303.10.00,Serviços de consultoria tributária para pessoas jurídicas,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.1303.20.00,Serviços de consultoria tributária para pessoas físicas,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
17.01,"Assessoria Ou Consultoria De Qualquer Natureza, Não Contida Em Outros Itens Desta Lista; Análise, Exame, Pesquisa, Coleta, Compilação E Fornecimento De Dados E Informações De Qualquer Natureza, Inclusive Cadastro E Similares.",1.1401.11.00,Serviços de consultoria em gestão estratégica,S,N,100301,Domicílio principal do adquirente,000001,Situações tributadas integralmente pelo IBS e CBS.
